,area,total,men,women,household,date
5807,東住吉区,126576,59798,66778,58025,2015-05-01
5808,平野区,196871,93275,103596,88767,2015-05-01
5809,東淀川区,175445,86228,89217,92515,2015-05-01
5810,阿倍野区,107575,49527,58048,50178,2015-05-01
5811,西成区,112757,65314,47443,69922,2015-05-01
5812,淀川区,175705,86973,88732,94099,2015-05-01
5813,浪速区,69106,35181,33925,47145,2015-05-01
5814,西淀川区,95467,47034,48433,42944,2015-05-01
5815,大阪市,2687018,1300541,1386477,1352179,2015-05-01
5816,北区,122500,59166,63334,73524,2015-05-01
5817,福島区,72065,33979,38086,37282,2015-05-01
5818,此花区,66536,32474,34062,30640,2015-05-01
5819,都島区,104671,50433,54238,51446,2015-05-01
5820,西区,91527,43161,48366,51713,2015-05-01
5821,港区,82177,40206,41971,40410,2015-05-01
5822,大正区,65411,31895,33516,29314,2015-05-01
5823,天王寺区,75175,34946,40229,37754,2015-05-01
5824,中央区,91562,42836,48726,58212,2015-05-01
5825,城東区,164454,78356,86098,76300,2015-06-01
5826,東成区,80400,38424,41976,39604,2015-06-01
5827,生野区,130443,62840,67603,63598,2015-06-01
5828,旭区,91675,43772,47903,43740,2015-06-01
5829,阿倍野区,107572,49506,58066,50181,2015-06-01
5830,東淀川区,175507,86284,89223,92551,2015-06-01
5831,住吉区,154145,72091,82054,71826,2015-06-01
5832,東住吉区,126552,59764,66788,57994,2015-06-01
5833,平野区,196894,93313,103581,88826,2015-06-01
5834,西成区,112550,65181,47369,69822,2015-06-01
5835,住之江区,123277,59256,64021,56956,2015-06-01
5836,淀川区,175904,87080,88824,94250,2015-06-01
5837,鶴見区,111444,53339,58105,46302,2015-06-01
5838,浪速区,69160,35234,33926,47218,2015-06-01
5839,北区,122844,59363,63481,73738,2015-06-01
5840,都島区,104658,50440,54218,51431,2015-06-01
5841,福島区,72233,34043,38190,37359,2015-06-01
5842,此花区,66526,32465,34061,30638,2015-06-01
5843,中央区,91973,43054,48919,58439,2015-06-01
5844,大阪市,2688442,1301221,1387221,1353180,2015-06-01
5845,西区,91857,43319,48538,51889,2015-06-01
5846,港区,82134,40173,41961,40411,2015-06-01
5847,大正区,65399,31903,33496,29306,2015-06-01
5848,天王寺区,75318,35002,40316,37835,2015-06-01
5849,西淀川区,95523,47019,48504,42966,2015-06-01
5850,東成区,80409,38433,41976,39627,2015-07-01
5851,生野区,130370,62798,67572,63625,2015-07-01
5852,旭区,91679,43789,47890,43749,2015-07-01
5853,城東区,164526,78376,86150,76319,2015-07-01
5854,鶴見区,111480,53356,58124,46326,2015-07-01
5855,住之江区,123185,59214,63971,56933,2015-07-01
5856,住吉区,154370,72202,82168,71874,2015-07-01
5857,東住吉区,126505,59734,66771,57947,2015-07-01
5858,平野区,196868,93332,103536,88875,2015-07-01
5859,東淀川区,175456,86258,89198,92553,2015-07-01
5860,阿倍野区,107606,49509,58097,50185,2015-07-01
5861,淀川区,175914,87092,88822,94263,2015-07-01
5862,西成区,112353,65012,47341,69636,2015-07-01
5863,浪速区,69261,35308,33953,47358,2015-07-01
5864,大阪市,2689003,1301537,1387466,1353736,2015-07-01
5865,北区,123017,59455,63562,73843,2015-07-01
5866,都島区,104592,50415,54177,51434,2015-07-01
5867,福島区,72256,34064,38192,37374,2015-07-01
5868,此花区,66520,32484,34036,30657,2015-07-01
5869,西淀川区,95623,47084,48539,43011,2015-07-01
5870,西区,92099,43423,48676,52050,2015-07-01
5871,港区,82073,40137,41936,40397,2015-07-01
5872,大正区,65346,31897,33449,29285,2015-07-01
5873,天王寺区,75346,35013,40333,37841,2015-07-01
5874,中央区,92149,43152,48997,58574,2015-07-01
5875,東成区,80510,38505,42005,39666,2015-08-01
5876,生野区,130348,62812,67536,63591,2015-08-01
5877,旭区,91655,43774,47881,43740,2015-08-01
5878,城東区,164621,78432,86189,76374,2015-08-01
5879,鶴見区,111564,53398,58166,46373,2015-08-01
5880,住之江区,123132,59194,63938,56943,2015-08-01
5881,住吉区,154233,72074,82159,71819,2015-08-01
5882,東住吉区,126445,59727,66718,57896,2015-08-01
5883,平野区,196797,93273,103524,88895,2015-08-01
5884,東淀川区,175485,86302,89183,92519,2015-08-01
5885,阿倍野区,107617,49525,58092,50165,2015-08-01
5886,西成区,112199,64892,47307,69506,2015-08-01
5887,淀川区,175947,87139,88808,94248,2015-08-01
5888,浪速区,69597,35467,34130,47428,2015-08-01
5889,西淀川区,95632,47062,48570,43006,2015-08-01
5890,大阪市,2689946,1301985,1387961,1353958,2015-08-01
5891,北区,123091,59536,63555,73905,2015-08-01
5892,福島区,72343,34103,38240,37398,2015-08-01
5893,此花区,66596,32535,34061,30681,2015-08-01
5894,都島区,104665,50464,54201,51455,2015-08-01
5895,西区,92264,43501,48763,52099,2015-08-01
5896,港区,82080,40131,41949,40370,2015-08-01
5897,大正区,65256,31822,33434,29282,2015-08-01
5898,天王寺区,75389,35047,40342,37857,2015-08-01
5899,中央区,92480,43270,49210,58742,2015-08-01
5900,鶴見区,111576,53444,58132,46371,2015-09-01
5901,生野区,130231,62792,67439,63614,2015-09-01
5902,旭区,91603,43737,47866,43710,2015-09-01
5903,城東区,164650,78435,86215,76410,2015-09-01
5904,西成区,111955,64725,47230,69291,2015-09-01
5905,東成区,80545,38526,42019,39674,2015-09-01
5906,住之江区,123084,59196,63888,56949,2015-09-01
5907,住吉区,154180,72032,82148,71740,2015-09-01
5908,東住吉区,126344,59665,66679,57856,2015-09-01
5909,平野区,196681,93270,103411,88928,2015-09-01
5910,阿倍野区,107621,49516,58105,50140,2015-09-01
5911,東淀川区,175466,86311,89155,92499,2015-09-01
5912,中央区,92804,43433,49371,58983,2015-09-01
5913,西淀川区,95567,47016,48551,42972,2015-09-01
5914,浪速区,69697,35489,34208,47534,2015-09-01
5915,天王寺区,75571,35137,40434,37963,2015-09-01
5916,大正区,65190,31806,33384,29244,2015-09-01
5917,港区,82081,40136,41945,40357,2015-09-01
5918,西区,92258,43501,48757,52060,2015-09-01
5919,此花区,66632,32569,34063,30722,2015-09-01
5920,福島区,72388,34142,38246,37459,2015-09-01
5921,都島区,104642,50468,54174,51502,2015-09-01
5922,北区,123279,59644,63635,74009,2015-09-01
5923,大阪市,2690112,1302217,1387895,1354379,2015-09-01
5924,淀川区,176067,87227,88840,94392,2015-09-01
5925,東成区,80563,38547,42016,39683,2015-10-01
5926,生野区,130167,62670,67497,63622,2015-10-01
5927,旭区,91608,43760,47848,43700,2015-10-01
5928,城東区,164697,78463,86234,76455,2015-10-01
5929,西成区,111883,64639,47244,69225,2015-10-01
5930,住之江区,122988,59131,63857,56920,2015-10-01
5931,住吉区,154239,72068,82171,71718,2015-10-01
5932,東住吉区,126299,59645,66654,57797,2015-10-01
5933,平野区,196633,93242,103391,88960,2015-10-01
5934,東淀川区,175530,86372,89158,92536,2015-10-01
5935,阿倍野区,107626,49519,58107,50104,2015-10-01
5936,淀川区,176201,87316,88885,94460,2015-10-01
5937,鶴見区,111557,53439,58118,46358,2015-10-01
5938,浪速区,69766,35475,34291,47541,2015-10-01
5939,天王寺区,75729,35201,40528,38058,2015-10-01
5940,大正区,65141,31794,33347,29209,2015-10-01
5941,港区,82035,40096,41939,40348,2015-10-01
5942,西区,92430,43582,48848,52138,2015-10-01
5943,中央区,93069,43528,49541,59084,2015-10-01
5944,此花区,66656,32580,34076,30712,2015-10-01
5945,福島区,72484,34168,38316,37510,2015-10-01
5946,都島区,104727,50528,54199,51549,2015-10-01
5947,北区,123667,59820,63847,74182,2015-10-01
5948,大阪市,2691185,1302562,1388623,1354793,2015-10-01
5949,西淀川区,95490,46979,48511,42924,2015-10-01
5950,浪速区,70142,34526,35616,47853,2015-11-01 00:00:00
5951,天王寺区,75858,40564,35294,38149,2015-11-01 00:00:00
5952,大正区,65126,33354,31772,29213,2015-11-01 00:00:00
5953,港区,82032,41922,40110,40365,2015-11-01 00:00:00
5954,都島区,104722,54199,50523,51600,2015-11-01 00:00:00
5955,中央区,93355,49709,43646,59289,2015-11-01 00:00:00
5956,此花区,66639,34061,32578,30721,2015-11-01 00:00:00
5957,福島区,72549,38359,34190,37537,2015-11-01 00:00:00
5958,西淀川区,95472,48500,46972,42925,2015-11-01 00:00:00
5959,西区,92729,49016,43713,52363,2015-11-01 00:00:00
5960,淀川区,176343,88975,87368,94595,2015-11-01 00:00:00
5961,西成区,111926,47223,64703,69346,2015-11-01 00:00:00
5962,東成区,80562,42024,38538,39698,2015-11-01 00:00:00
5963,生野区,130220,67546,62674,63774,2015-11-01 00:00:00
5964,旭区,91560,47838,43722,43653,2015-11-01 00:00:00
5965,城東区,164794,86281,78513,76567,2015-11-01 00:00:00
5966,阿倍野区,107876,58196,49680,50274,2015-11-01 00:00:00
5967,住之江区,122882,63817,59065,56912,2015-11-01 00:00:00
5968,住吉区,154234,82200,72034,71765,2015-11-01 00:00:00
5969,東住吉区,126248,66654,59594,57802,2015-11-01 00:00:00
5970,平野区,196634,103385,93249,89050,2015-11-01 00:00:00
5971,北区,123821,63957,59864,74234,2015-11-01 00:00:00
5972,東淀川区,175544,89157,86387,92655,2015-11-01 00:00:00
5973,大阪市,2692763,1389546,1303217,1356691,2015-11-01 00:00:00
5974,鶴見区,111495,58083,53412,46351,2015-11-01 00:00:00
5975,平野区,196563,103362,93201,89063,2015-12-01 00:00:00
5976,大阪市,2692960,1389666,1303294,1357376,2015-12-01 00:00:00
5977,北区,123984,64025,59959,74357,2015-12-01 00:00:00
5978,都島区,104722,54187,50535,51606,2015-12-01 00:00:00
5979,福島区,72531,38346,34185,37541,2015-12-01 00:00:00
5980,此花区,66595,34048,32547,30716,2015-12-01 00:00:00
5981,中央区,93425,49763,43662,59369,2015-12-01 00:00:00
5982,西区,92883,49103,43780,52460,2015-12-01 00:00:00
5983,港区,82051,41940,40111,40398,2015-12-01 00:00:00
5984,大正区,65065,33325,31740,29184,2015-12-01 00:00:00
5985,天王寺区,75891,40570,35321,38182,2015-12-01 00:00:00
5986,浪速区,70322,34610,35712,47946,2015-12-01 00:00:00
5987,西成区,111839,47188,64651,69319,2015-12-01 00:00:00
5988,淀川区,176304,88948,87356,94601,2015-12-01 00:00:00
5989,東淀川区,175590,89163,86427,92798,2015-12-01 00:00:00
5990,東成区,80509,42008,38501,39674,2015-12-01 00:00:00
5991,生野区,130082,67504,62578,63721,2015-12-01 00:00:00
5992,旭区,91504,47832,43672,43621,2015-12-01 00:00:00
5993,城東区,164868,86332,78536,76671,2015-12-01 00:00:00
5994,鶴見区,111493,58079,53414,46353,2015-12-01 00:00:00
5995,阿倍野区,107984,58255,49729,50298,2015-12-01 00:00:00
5996,住之江区,122833,63788,59045,56953,2015-12-01 00:00:00
5997,住吉区,154168,82134,72034,71743,2015-12-01 00:00:00
5998,東住吉区,126284,66674,59610,57854,2015-12-01 00:00:00
5999,西淀川区,95470,48482,46988,42948,2015-12-01 00:00:00
6000,天王寺区,76222,40749,35473,38349,2016-01-01
6001,大正区,64990,33302,31688,29172,2016-01-01
6002,港区,81994,41929,40065,40358,2016-01-01
6003,西成区,111656,47122,64534,69199,2016-01-01
6004,大阪市,2693239,1389860,1303379,1357563,2016-01-01
6005,此花区,66564,34022,32542,30720,2016-01-01
6006,福島区,72644,38401,34243,37589,2016-01-01
6007,都島区,104698,54180,50518,51604,2016-01-01
6008,北区,124200,64152,60048,74464,2016-01-01
6009,浪速区,70429,34685,35744,47987,2016-01-01
6010,中央区,93490,49791,43699,59382,2016-01-01
6011,西淀川区,95400,48459,46941,42930,2016-01-01
6012,西区,93011,49165,43846,52521,2016-01-01
6013,東淀川区,175645,89194,86451,92841,2016-01-01
6014,平野区,196516,103346,93170,89096,2016-01-01
6015,東住吉区,126248,66679,59569,57818,2016-01-01
6016,住吉区,153971,82064,71907,71595,2016-01-01
6017,住之江区,122759,63739,59020,56968,2016-01-01
6018,阿倍野区,108011,58212,49799,50319,2016-01-01
6019,淀川区,176301,88975,87326,94583,2016-01-01
6020,城東区,164890,86350,78540,76656,2016-01-01
6021,旭区,91581,47866,43715,43632,2016-01-01
6022,生野区,129968,67380,62588,63693,2016-01-01
6023,東成区,80566,42025,38541,39736,2016-01-01
6024,鶴見区,111485,58073,53412,46351,2016-01-01
6025,北区,124482,64261,60221,74617,2016-02-01
6026,都島区,104726,54185,50541,51647,2016-02-01
6027,福島区,72667,38438,34229,37631,2016-02-01
6028,此花区,66523,34002,32521,30716,2016-02-01
6029,中央区,93713,49895,43818,59506,2016-02-01
6030,西区,93147,49218,43929,52599,2016-02-01
6031,港区,81932,41905,40027,40312,2016-02-01
6032,大正区,64913,33270,31643,29146,2016-02-01
6033,天王寺区,76319,40811,35508,38397,2016-02-01
6034,浪速区,70618,34763,35855,48122,2016-02-01
6035,東淀川区,175553,89157,86396,92788,2016-02-01
6036,淀川区,176328,88991,87337,94599,2016-02-01
6037,東成区,80517,41990,38527,39692,2016-02-01
6038,生野区,129816,67305,62511,63611,2016-02-01
6039,大阪市,2693201,1389911,1303290,1357787,2016-02-01
6040,城東区,164986,86398,78588,76732,2016-02-01
6041,鶴見区,111494,58058,53436,46364,2016-02-01
6042,阿倍野区,108020,58232,49788,50289,2016-02-01
6043,住之江区,122645,63686,58959,56951,2016-02-01
6044,住吉区,153815,81978,71837,71543,2016-02-01
6045,東住吉区,126192,66648,59544,57855,2016-02-01
6046,西淀川区,95369,48459,46910,42922,2016-02-01
6047,旭区,91510,47846,43664,43600,2016-02-01
6048,西成区,111456,47067,64389,69081,2016-02-01
6049,平野区,196460,103348,93112,89067,2016-02-01
6050,港区,81915,41869,40046,40349,2016-03-01
6051,大阪市,2692845,1389722,1303123,1358464,2016-03-01
6052,北区,124749,64419,60330,74812,2016-03-01
6053,都島区,104831,54251,50580,51743,2016-03-01
6054,福島区,72706,38452,34254,37664,2016-03-01
6055,此花区,66517,34017,32500,30752,2016-03-01
6056,中央区,93765,49926,43839,59559,2016-03-01
6057,西区,93275,49309,43966,52708,2016-03-01
6058,大正区,64828,33204,31624,29146,2016-03-01
6059,天王寺区,76390,40828,35562,38460,2016-03-01
6060,浪速区,70648,34762,35886,48172,2016-03-01
6061,淀川区,176210,88936,87274,94580,2016-03-01
6062,西淀川区,95357,48469,46888,42942,2016-03-01
6063,東成区,80507,41980,38527,39713,2016-03-01
6064,西成区,111267,46994,64273,68968,2016-03-01
6065,平野区,196336,103260,93076,89085,2016-03-01
6066,東住吉区,126138,66629,59509,57827,2016-03-01
6067,住吉区,153695,81926,71769,71506,2016-03-01
6068,東淀川区,175464,89067,86397,92865,2016-03-01
6069,阿倍野区,108063,58242,49821,50321,2016-03-01
6070,住之江区,122591,63667,58924,56979,2016-03-01
6071,城東区,164958,86380,78578,76760,2016-03-01
6072,旭区,91442,47814,43628,43573,2016-03-01
6073,生野区,129709,67240,62469,63590,2016-03-01
6074,鶴見区,111484,58081,53403,46390,2016-03-01
6075,浪速区,70715,34738,35977,48314,2016-04-01
6076,港区,81878,41878,40000,40435,2016-04-01
6077,天王寺区,76422,40889,35533,38505,2016-04-01
6078,大正区,64738,33173,31565,29193,2016-04-01
6079,西区,93937,49684,44253,53204,2016-04-01
6080,福島区,72960,38592,34368,37958,2016-04-01
6081,此花区,66445,33982,32463,30800,2016-04-01
6082,都島区,105013,54384,50629,52068,2016-04-01
6083,北区,125072,64674,60398,75177,2016-04-01
6084,大阪市,2694610,1391293,1303317,1363598,2016-04-01
6085,西淀川区,95279,48429,46850,43072,2016-04-01
6086,中央区,94365,50282,44083,60072,2016-04-01
6087,淀川区,176700,89255,87445,95237,2016-04-01
6088,住之江区,122391,63591,58800,57097,2016-04-01
6089,東成区,80538,42044,38494,39879,2016-04-01
6090,東淀川区,175675,89209,86466,93455,2016-04-01
6091,平野区,196058,103093,92965,89258,2016-04-01
6092,東住吉区,126091,66712,59379,57921,2016-04-01
6093,住吉区,153651,81899,71752,71677,2016-04-01
6094,西成区,111097,46941,64156,68934,2016-04-01
6095,鶴見区,111473,58077,53396,46504,2016-04-01
6096,城東区,165007,86454,78553,77029,2016-04-01
6097,旭区,91470,47847,43623,43708,2016-04-01
6098,生野区,129650,67220,62430,63752,2016-04-01
6099,阿倍野区,107985,58246,49739,50349,2016-04-01
6100,西淀川区,95389,48492,46897,43217,2016-05-01
6101,浪速区,70951,34896,36055,48560,2016-05-01
6102,天王寺区,76734,41065,35669,38707,2016-05-01
6103,大正区,64683,33134,31549,29225,2016-05-01
6104,港区,81822,41851,39971,40469,2016-05-01
6105,西区,94707,50087,44620,53691,2016-05-01
6106,福島区,73038,38635,34403,38033,2016-05-01
6107,此花区,66428,33964,32464,30860,2016-05-01
6108,都島区,105248,54458,50790,52281,2016-05-01
6109,北区,125490,64900,60590,75480,2016-05-01
6110,大阪市,2699164,1393647,1305517,1368603,2016-05-01
6111,中央区,94857,50552,44305,60389,2016-05-01
6112,淀川区,177195,89445,87750,95720,2016-05-01
6113,東成区,80676,42123,38553,40040,2016-05-01
6114,西成区,111281,47026,64255,69191,2016-05-01
6115,生野区,129964,67378,62586,64196,2016-05-01
6116,旭区,91574,47925,43649,43853,2016-05-01
6117,城東区,165125,86531,78594,77233,2016-05-01
6118,鶴見区,111468,58076,53392,46554,2016-05-01
6119,阿倍野区,108223,58359,49864,50599,2016-05-01
6120,住之江区,122390,63604,58786,57196,2016-05-01
6121,住吉区,153860,81984,71876,71885,2016-05-01
6122,東住吉区,126229,66776,59453,58102,2016-05-01
6123,平野区,195961,103076,92885,89373,2016-05-01
6124,東淀川区,175871,89310,86561,93749,2016-05-01
6125,大正区,64677,33126,31551,29267,2016-06-01
6126,港区,81779,41845,39934,40471,2016-06-01
6127,西区,94901,50192,44709,53812,2016-06-01
6128,東住吉区,126149,66736,59413,58119,2016-06-01
6129,此花区,66430,33960,32470,30884,2016-06-01
6130,福島区,73178,38686,34492,38151,2016-06-01
6131,都島区,105342,54495,50847,52351,2016-06-01
6132,天王寺区,76924,41167,35757,38788,2016-06-01
6133,中央区,95024,50645,44379,60543,2016-06-01
6134,浪速区,70961,34892,36069,48603,2016-06-01
6135,旭区,91512,47884,43628,43855,2016-06-01
6136,淀川区,177480,89521,87959,95999,2016-06-01
6137,東淀川区,175751,89239,86512,93794,2016-06-01
6138,東成区,80668,42116,38552,40079,2016-06-01
6139,生野区,129960,67399,62561,64286,2016-06-01
6140,城東区,165110,86548,78562,77276,2016-06-01
6141,鶴見区,111465,58086,53379,46614,2016-06-01
6142,阿倍野区,108140,58285,49855,50600,2016-06-01
6143,住之江区,122295,63536,58759,57230,2016-06-01
6144,住吉区,153861,81965,71896,71923,2016-06-01
6145,北区,125541,64920,60621,75524,2016-06-01
6146,大阪市,2699636,1393755,1305881,1369985,2016-06-01
6147,西淀川区,95372,48501,46871,43217,2016-06-01
6148,西成区,111183,46967,64216,69152,2016-06-01
6149,平野区,195933,103044,92889,89447,2016-06-01
6150,大阪市,2700732,1394245,1306487,1371253,2016-07-01
6151,北区,125666,64989,60677,75561,2016-07-01
6152,都島区,105425,54535,50890,52430,2016-07-01
6153,福島区,73266,38727,34539,38236,2016-07-01
6154,此花区,66357,33906,32451,30880,2016-07-01
6155,中央区,95160,50736,44424,60614,2016-07-01
6156,西区,95050,50230,44820,53896,2016-07-01
6157,港区,81685,41786,39899,40455,2016-07-01
6158,大正区,64685,33119,31566,29301,2016-07-01
6159,天王寺区,77029,41215,35814,38831,2016-07-01
6160,東住吉区,126212,66769,59443,58183,2016-07-01
6161,平野区,195990,103070,92920,89549,2016-07-01
6162,淀川区,177656,89557,88099,96134,2016-07-01
6163,東淀川区,175714,89240,86474,93805,2016-07-01
6164,東成区,80732,42157,38575,40165,2016-07-01
6165,生野区,129939,67371,62568,64330,2016-07-01
6166,旭区,91516,47903,43613,43879,2016-07-01
6167,城東区,165254,86608,78646,77374,2016-07-01
6168,鶴見区,111479,58098,53381,46638,2016-07-01
6169,阿倍野区,108226,58325,49901,50669,2016-07-01
6170,住之江区,122205,63506,58699,57263,2016-07-01
6171,住吉区,154029,82081,71948,72084,2016-07-01
6172,西成区,111110,46929,64181,69115,2016-07-01
6173,西淀川区,95413,48530,46883,43271,2016-07-01
6174,浪速区,70934,34858,36076,48590,2016-07-01
6175,西成区,111139,46935,64204,69167,2016-08-01
6176,港区,81670,41787,39883,40446,2016-08-01
6177,大阪市,2701880,1394844,1307036,1372136,2016-08-01
6178,北区,125887,65083,60804,75659,2016-08-01
6179,都島区,105518,54602,50916,52490,2016-08-01
6180,福島区,73343,38745,34598,38276,2016-08-01
6181,此花区,66350,33917,32433,30882,2016-08-01
6182,中央区,95357,50833,44524,60687,2016-08-01
6183,西区,95264,50343,44921,54011,2016-08-01
6184,大正区,64681,33110,31571,29296,2016-08-01
6185,天王寺区,77128,41252,35876,38873,2016-08-01
6186,西淀川区,95455,48535,46920,43318,2016-08-01
6187,淀川区,177710,89579,88131,96185,2016-08-01
6188,浪速区,71035,34939,36096,48630,2016-08-01
6189,東成区,80806,42185,38621,40224,2016-08-01
6190,生野区,129915,67380,62535,64347,2016-08-01
6191,旭区,91447,47867,43580,43854,2016-08-01
6192,城東区,165332,86634,78698,77445,2016-08-01
6193,鶴見区,111550,58151,53399,46669,2016-08-01
6194,阿倍野区,108210,58325,49885,50670,2016-08-01
6195,住之江区,122224,63519,58705,57331,2016-08-01
6196,住吉区,153968,82082,71886,72037,2016-08-01
6197,東住吉区,126290,66782,59508,58251,2016-08-01
6198,平野区,195951,103056,92895,89638,2016-08-01
6199,東淀川区,175650,89203,86447,93750,2016-08-01
6200,西区,95403,50404,44999,54051,2016-09-01
6201,浪速区,71010,34908,36102,48653,2016-09-01
6202,天王寺区,77247,41338,35909,38930,2016-09-01
6203,大正区,64641,33098,31543,29326,2016-09-01
6204,中央区,95381,50822,44559,60749,2016-09-01
6205,大阪市,2701728,1394620,1307108,1373095,2016-09-01
6206,福島区,73331,38724,34607,38286,2016-09-01
6207,都島区,105565,54618,50947,52577,2016-09-01
6208,北区,125987,65142,60845,75764,2016-09-01
6209,西淀川区,95409,48479,46930,43351,2016-09-01
6210,此花区,66336,33912,32424,30910,2016-09-01
6211,淀川区,177746,89568,88178,96285,2016-09-01
6212,港区,81614,41733,39881,40466,2016-09-01
6213,東成区,80834,42205,38629,40317,2016-09-01
6214,平野区,195770,102970,92800,89657,2016-09-01
6215,東住吉区,126261,66745,59516,58282,2016-09-01
6216,住吉区,153935,82055,71880,72069,2016-09-01
6217,住之江区,122198,63485,58713,57391,2016-09-01
6218,阿倍野区,108188,58289,49899,50690,2016-09-01
6219,西成区,110994,46876,64118,69121,2016-09-01
6220,鶴見区,111582,58139,53443,46722,2016-09-01
6221,生野区,129824,67355,62469,64308,2016-09-01
6222,東淀川区,175646,89208,86438,93850,2016-09-01
6223,城東区,165374,86657,78717,77477,2016-09-01
6224,旭区,91452,47890,43562,43863,2016-09-01
6225,淀川区,177868,89627,88241,96394,2016-10-01
6226,都島区,105779,54741,51038,52714,2016-10-01
6227,福島区,73352,38736,34616,38281,2016-10-01
6228,此花区,66421,33960,32461,30937,2016-10-01
6229,北区,125983,65102,60881,75756,2016-10-01
6230,西区,95522,50492,45030,54104,2016-10-01
6231,港区,81551,41722,39829,40448,2016-10-01
6232,大正区,64672,33112,31560,29338,2016-10-01
6233,天王寺区,77290,41358,35932,38938,2016-10-01
6234,浪速区,71001,34941,36060,48645,2016-10-01
6235,西淀川区,95374,48457,46917,43358,2016-10-01
6236,中央区,95457,50901,44556,60775,2016-10-01
6237,東成区,80733,42160,38573,40262,2016-10-01
6238,生野区,129838,67342,62496,64388,2016-10-01
6239,旭区,91458,47900,43558,43909,2016-10-01
6240,城東区,165360,86649,78711,77497,2016-10-01
6241,鶴見区,111575,58120,53455,46732,2016-10-01
6242,阿倍野区,108193,58278,49915,50692,2016-10-01
6243,住之江区,122195,63480,58715,57408,2016-10-01
6244,住吉区,153869,82013,71856,72034,2016-10-01
6245,東住吉区,126231,66749,59482,58262,2016-10-01
6246,平野区,195755,103003,92752,89736,2016-10-01
6247,西成区,110925,46841,64084,69126,2016-10-01
6248,大阪市,2702033,1394871,1307162,1373670,2016-10-01
6249,東淀川区,175631,89187,86444,93936,2016-10-01
6250,大正区,64618,33093,31525,29318,2016-11-01
6251,港区,81568,41695,39873,40513,2016-11-01
6252,西区,95828,50683,45145,54287,2016-11-01
6253,中央区,95484,50897,44587,60788,2016-11-01
6254,天王寺区,77325,41370,35955,38955,2016-11-01
6255,福島区,73430,38783,34647,38339,2016-11-01
6256,都島区,105869,54796,51073,52817,2016-11-01
6257,北区,126131,65169,60962,75831,2016-11-01
6258,大阪市,2703488,1395634,1307854,1375567,2016-11-01
6259,此花区,66452,33982,32470,30962,2016-11-01
6260,浪速区,71353,35130,36223,48990,2016-11-01
6261,東住吉区,126212,66769,59443,58295,2016-11-01
6262,淀川区,177925,89623,88302,96445,2016-11-01
6263,東淀川区,175625,89189,86436,94047,2016-11-01
6264,東成区,80847,42215,38632,40406,2016-11-01
6265,生野区,130004,67408,62596,64636,2016-11-01
6266,旭区,91449,47890,43559,43950,2016-11-01
6267,城東区,165467,86679,78788,77584,2016-11-01
6268,鶴見区,111530,58094,53436,46754,2016-11-01
6269,阿倍野区,108400,58414,49986,50848,2016-11-01
6270,住之江区,122247,63515,58732,57469,2016-11-01
6271,住吉区,153803,81990,71813,72048,2016-11-01
6272,平野区,195675,102934,92741,89749,2016-11-01
6273,西淀川区,95364,48466,46898,43378,2016-11-01
6274,西成区,110882,46850,64032,69158,2016-11-01
6275,鶴見区,111625,58157,53468,46795,2016-12-01
6276,平野区,195608,102922,92686,89759,2016-12-01
6277,西成区,110737,46791,63946,69123,2016-12-01
6278,大阪市,2703613,1395785,1307828,1375855,2016-12-01
6279,北区,126285,65246,61039,75865,2016-12-01
6280,都島区,105907,54811,51096,52843,2016-12-01
6281,福島区,73584,38853,34731,38396,2016-12-01
6282,此花区,66343,33908,32435,30945,2016-12-01
6283,西区,96008,50785,45223,54389,2016-12-01
6284,港区,81537,41659,39878,40497,2016-12-01
6285,大正区,64599,33084,31515,29346,2016-12-01
6286,天王寺区,77424,41441,35983,38980,2016-12-01
6287,浪速区,71387,35150,36237,48998,2016-12-01
6288,中央区,95553,50972,44581,60843,2016-12-01
6289,淀川区,177930,89656,88274,96428,2016-12-01
6290,東淀川区,175491,89120,86371,94030,2016-12-01
6291,東成区,80876,42188,38688,40454,2016-12-01
6292,生野区,129907,67382,62525,64600,2016-12-01
6293,旭区,91346,47833,43513,43897,2016-12-01
6294,城東区,165515,86730,78785,77592,2016-12-01
6295,阿倍野区,108373,58395,49978,50825,2016-12-01
6296,住之江区,122202,63492,58710,57495,2016-12-01
6297,住吉区,153779,81954,71825,71999,2016-12-01
6298,東住吉区,126144,66740,59404,58305,2016-12-01
6299,西淀川区,95453,48516,46937,43451,2016-12-01
6300,浪速区,71366,35144,36222,48990,2017-01-01
6301,天王寺区,77508,41495,36013,38984,2017-01-01
6302,大正区,64556,33047,31509,29314,2017-01-01
6303,港区,81451,41610,39841,40456,2017-01-01
6304,中央区,95500,50945,44555,60788,2017-01-01
6305,大阪市,2703453,1395856,1307597,1375644,2017-01-01
6306,福島区,73650,38907,34743,38419,2017-01-01
6307,都島区,105894,54780,51114,52811,2017-01-01
6308,北区,126408,65334,61074,75902,2017-01-01
6309,西淀川区,95439,48482,46957,43467,2017-01-01
6310,此花区,66384,33929,32455,30970,2017-01-01
6311,淀川区,178001,89697,88304,96481,2017-01-01
6312,西区,96118,50862,45256,54428,2017-01-01
6313,東成区,81008,42249,38759,40575,2017-01-01
6314,平野区,195590,102933,92657,89803,2017-01-01
6315,東住吉区,126137,66754,59383,58276,2017-01-01
6316,住吉区,153629,81839,71790,71875,2017-01-01
6317,住之江区,122142,63491,58651,57472,2017-01-01
